股票代號,股票名稱,ISIN Code,上市日,市場別,產業別,類型
073894,聚陽國票05購01,TW20Z0738944,2020/10/19,上市,,上市認購(售)權證
073895,南帝國票05購01,TW20Z0738951,2020/10/19,上市,,上市認購(售)權證
073896,華通國票05購03,TW20Z0738969,2020/10/19,上市,,上市認購(售)權證
073897,建準國票05購01,TW20Z0738977,2020/10/19,上市,,上市認購(售)權證
073898,可成國票05購04,TW20Z0738985,2020/10/19,上市,,上市認購(售)權證
073899,可成國票06購02,TW20Z0738993,2020/10/19,上市,,上市認購(售)權證
073900,TPK國票05購01,TW20Z0739009,2020/10/19,上市,,上市認購(售)權證
073901,正文國票05購01,TW20Z0739017,2020/10/19,上市,,上市認購(售)權證
073902,訊連國票05購01,TW20Z0739025,2020/10/19,上市,,上市認購(售)權證
073912,聯電元大06購02,TW20Z0739124,2020/10/19,上市,,上市認購(售)權證
073915,國巨元大06購01,TW20Z0739157,2020/10/19,上市,,上市認購(售)權證
073920,友達元大07購01,TW20Z0739207,2020/10/19,上市,,上市認購(售)權證
073925,奇鋐元大05購02,TW20Z0739256,2020/10/19,上市,,上市認購(售)權證
073927,欣興元大06購01,TW20Z0739272,2020/10/19,上市,,上市認購(售)權證
073928,玉晶光元大07購03,TW20Z0739280,2020/10/19,上市,,上市認購(售)權證
073933,聯茂元大05購02,TW20Z0739330,2020/10/19,上市,,上市認購(售)權證
073941,中鴻凱基05購01,TW20Z0739413,2020/10/19,上市,,上市認購(售)權證
073943,鴻海凱基05購04,TW20Z0739439,2020/10/19,上市,,上市認購(售)權證
073944,鴻海凱基05購05,TW20Z0739447,2020/10/19,上市,,上市認購(售)權證
073950,萬海凱基05購01,TW20Z0739504,2020/10/19,上市,,上市認購(售)權證
073960,FBVIX國泰06購01,TW20Z0739603,2020/10/19,上市,,上市認購(售)權證
073961,華邦電國泰06購01,TW20Z0739611,2020/10/19,上市,,上市認購(售)權證
073962,宏達電國泰06購01,TW20Z0739629,2020/10/19,上市,,上市認購(售)權證
073963,大立光國泰06購04,TW20Z0739637,2020/10/19,上市,,上市認購(售)權證
073964,欣興國泰08購01,TW20Z0739645,2020/10/19,上市,,上市認購(售)權證
073965,臺指反富邦06購01,TW20Z0739652,2020/10/19,上市,,上市認購(售)權證
073967,大立光富邦08購02,TW20Z0739678,2020/10/19,上市,,上市認購(售)權證
073968,緯穎富邦06購01,TW20Z0739686,2020/10/19,上市,,上市認購(售)權證
073969,南電富邦07購01,TW20Z0739694,2020/10/19,上市,,上市認購(售)權證
073979,上銀統一05購01,TW20Z0739793,2020/10/19,上市,,上市認購(售)權證
073980,上銀統一05購02,TW20Z0739801,2020/10/19,上市,,上市認購(售)權證
073982,大立光統一06購06,TW20Z0739827,2020/10/19,上市,,上市認購(售)權證
073983,玉晶光統一06購01,TW20Z0739835,2020/10/19,上市,,上市認購(售)權證
073984,祥碩統一06購02,TW20Z0739843,2020/10/19,上市,,上市認購(售)權證
073988,華城元富06購01,TW20Z0739884,2020/10/19,上市,,上市認購(售)權證
073989,亞德客元富08購01,TW20Z0739892,2020/10/19,上市,,上市認購(售)權證
073990,喬山元富08購01,TW20Z0739900,2020/10/19,上市,,上市認購(售)權證
073991,南帝元富08購01,TW20Z0739918,2020/10/19,上市,,上市認購(售)權證
073992,金寶元富06購01,TW20Z0739926,2020/10/19,上市,,上市認購(售)權證
073993,敬鵬元富08購01,TW20Z0739934,2020/10/19,上市,,上市認購(售)權證
073994,精元元富08購03,TW20Z0739942,2020/10/19,上市,,上市認購(售)權證
073995,京元電元富0A購01,TW20Z0739959,2020/10/19,上市,,上市認購(售)權證
073996,晶豪科元富08購01,TW20Z0739967,2020/10/19,上市,,上市認購(售)權證
073997,群創元富06購02,TW20Z0739975,2020/10/19,上市,,上市認購(售)權證
073998,群創元富08購01,TW20Z0739983,2020/10/19,上市,,上市認購(售)權證
073999,康舒元富08購01,TW20Z0739991,2020/10/19,上市,,上市認購(售)權證
074008,亞光凱基05購01,TW20Z0740080,2020/10/20,上市,,上市認購(售)權證
074013,南電凱基06購01,TW20Z0740130,2020/10/20,上市,,上市認購(售)權證
074017,華通群益05購02,TW20Z0740171,2020/10/20,上市,,上市認購(售)權證
074029,中石化國票05購02,TW20Z0740296,2020/10/20,上市,,上市認購(售)權證
074030,景碩國票05購01,TW20Z0740304,2020/10/20,上市,,上市認購(售)權證
074031,緯創國票05購02,TW20Z0740312,2020/10/20,上市,,上市認購(售)權證
074032,帆宣國票05購01,TW20Z0740320,2020/10/20,上市,,上市認購(售)權證
074034,玉晶光兆豐05購03,TW20Z0740346,2020/10/20,上市,,上市認購(售)權證
074037,道瓊反元大05購01,TW20Z0740379,2020/10/20,上市,,上市認購(售)權證
074038,道瓊反元大07購01,TW20Z0740387,2020/10/20,上市,,上市認購(售)權證
074043,鴻海元大05購02,TW20Z0740437,2020/10/20,上市,,上市認購(售)權證
074044,國巨元大07購01,TW20Z0740445,2020/10/20,上市,,上市認購(售)權證
074045,台積電元大07購02,TW20Z0740452,2020/10/20,上市,,上市認購(售)權證
074050,聯發科元大07購02,TW20Z0740502,2020/10/20,上市,,上市認購(售)權證
074051,大立光元大07購03,TW20Z0740510,2020/10/20,上市,,上市認購(售)權證
074056,日月光元大05購01,TW20Z0740569,2020/10/20,上市,,上市認購(售)權證
074060,華夏統一06購01,TW20Z0740601,2020/10/20,上市,,上市認購(售)權證
074061,國巨統一06購02,TW20Z0740619,2020/10/20,上市,,上市認購(售)權證
074062,南亞科統一06購01,TW20Z0740627,2020/10/20,上市,,上市認購(售)權證
074063,大立光統一05購05,TW20Z0740635,2020/10/20,上市,,上市認購(售)權證
074064,奇鋐統一05購04,TW20Z0740643,2020/10/20,上市,,上市認購(售)權證
074065,欣興統一05購02,TW20Z0740650,2020/10/20,上市,,上市認購(售)權證
074066,欣興統一06購03,TW20Z0740668,2020/10/20,上市,,上市認購(售)權證
074067,景碩統一05購04,TW20Z0740676,2020/10/20,上市,,上市認購(售)權證
074068,景碩統一05購05,TW20Z0740684,2020/10/20,上市,,上市認購(售)權證
074069,玉晶光統一06購02,TW20Z0740692,2020/10/20,上市,,上市認購(售)權證
074070,T50反1元富08購10,TW20Z0740700,2020/10/20,上市,,上市認購(售)權證
074072,聯電元富06購04,TW20Z0740726,2020/10/20,上市,,上市認購(售)權證
074073,聯電元富06購05,TW20Z0740734,2020/10/20,上市,,上市認購(售)權證
074074,國巨元富08購11,TW20Z0740742,2020/10/20,上市,,上市認購(售)權證
074075,台積電元富08購25,TW20Z0740759,2020/10/20,上市,,上市認購(售)權證
074076,台積電元富08購26,TW20Z0740767,2020/10/20,上市,,上市認購(售)權證
074078,精元元富08購04,TW20Z0740783,2020/10/20,上市,,上市認購(售)權證
074079,欣興元富0A購03,TW20Z0740791,2020/10/20,上市,,上市認購(售)權證
074080,景碩元富08購04,TW20Z0740809,2020/10/20,上市,,上市認購(售)權證
074081,玉晶光元富08購04,TW20Z0740817,2020/10/20,上市,,上市認購(售)權證
074082,健策元富05購03,TW20Z0740825,2020/10/20,上市,,上市認購(售)權證
074083,健策元富06購01,TW20Z0740833,2020/10/20,上市,,上市認購(售)權證
074084,康舒元富08購02,TW20Z0740841,2020/10/20,上市,,上市認購(售)權證
074086,滬深2X國泰06購02,TW20Z0740866,2020/10/20,上市,,上市認購(售)權證
074087,玉晶光國泰06購01,TW20Z0740874,2020/10/20,上市,,上市認購(售)權證
074088,聯電富邦05購01,TW20Z0740882,2020/10/20,上市,,上市認購(售)權證
074090,嘉澤富邦06購01,TW20Z0740908,2020/10/20,上市,,上市認購(售)權證
074091,康控富邦06購01,TW20Z0740916,2020/10/20,上市,,上市認購(售)權證
074092,祥碩富邦06購01,TW20Z0740924,2020/10/20,上市,,上市認購(售)權證
074103,國產中信08購01,TW20Z0741039,2020/10/21,上市,,上市認購(售)權證
074110,T50反1群益05購01,TW20Z0741104,2020/10/21,上市,,上市認購(售)權證
074111,為升群益05購01,TW20Z0741112,2020/10/21,上市,,上市認購(售)權證
074112,台積電群益05購04,TW20Z0741120,2020/10/21,上市,,上市認購(售)權證
074118,大立光群益05購05,TW20Z0741187,2020/10/21,上市,,上市認購(售)權證
074121,台苯國票05購01,TW20Z0741211,2020/10/21,上市,,上市認購(售)權證
074122,力山國票05購01,TW20Z0741229,2020/10/21,上市,,上市認購(售)權證
074123,正隆國票05購01,TW20Z0741237,2020/10/21,上市,,上市認購(售)權證
074124,燿華國票05購01,TW20Z0741245,2020/10/21,上市,,上市認購(售)權證
074125,東森國票05購01,TW20Z0741252,2020/10/21,上市,,上市認購(售)權證
074126,新日興國票05購01,TW20Z0741260,2020/10/21,上市,,上市認購(售)權證
074128,茂林國票05購01,TW20Z0741286,2020/10/21,上市,,上市認購(售)權證
074129,和碩國票05購01,TW20Z0741294,2020/10/21,上市,,上市認購(售)權證
074130,臻鼎國票05購02,TW20Z0741302,2020/10/21,上市,,上市認購(售)權證
074131,晶碩國票05購01,TW20Z0741310,2020/10/21,上市,,上市認購(售)權證
074132,儒鴻元大05購01,TW20Z0741328,2020/10/21,上市,,上市認購(售)權證
074136,聯電元大06購03,TW20Z0741369,2020/10/21,上市,,上市認購(售)權證
074139,聯發科元大06購01,TW20Z0741393,2020/10/21,上市,,上市認購(售)權證
074149,世紀鋼元大07購01,TW20Z0741492,2020/10/21,上市,,上市認購(售)權證
074151,上証2X凱基05購01,TW20Z0741518,2020/10/21,上市,,上市認購(售)權證
074153,滬深2X凱基05購03,TW20Z0741534,2020/10/21,上市,,上市認購(售)權證
074154,滬深2X凱基06購02,TW20Z0741542,2020/10/21,上市,,上市認購(售)權證
074156,國巨凱基06購02,TW20Z0741567,2020/10/21,上市,,上市認購(售)權證
074157,宏碁凱基05購01,TW20Z0741575,2020/10/21,上市,,上市認購(售)權證
074160,可成凱基05購02,TW20Z0741609,2020/10/21,上市,,上市認購(售)權證
074162,群創凱基06購01,TW20Z0741625,2020/10/21,上市,,上市認購(售)權證
074165,聚陽統一05購02,TW20Z0741658,2020/10/21,上市,,上市認購(售)權證
074166,聯電統一06購06,TW20Z0741666,2020/10/21,上市,,上市認購(售)權證
074167,聯電統一06購07,TW20Z0741674,2020/10/21,上市,,上市認購(售)權證
074168,金像電統一05購01,TW20Z0741682,2020/10/21,上市,,上市認購(售)權證
074169,大立光統一06購07,TW20Z0741690,2020/10/21,上市,,上市認購(售)權證
074170,大立光統一06購08,TW20Z0741708,2020/10/21,上市,,上市認購(售)權證
074171,奇鋐統一06購01,TW20Z0741716,2020/10/21,上市,,上市認購(售)權證
074172,T50反1元富08購11,TW20Z0741724,2020/10/21,上市,,上市認購(售)權證
074173,香港2X元富0A購01,TW20Z0741732,2020/10/21,上市,,上市認購(售)權證
074174,為升元富0A購01,TW20Z0741740,2020/10/21,上市,,上市認購(售)權證
074175,鴻海元富08購10,TW20Z0741757,2020/10/21,上市,,上市認購(售)權證
074176,台積電元富08購28,TW20Z0741765,2020/10/21,上市,,上市認購(售)權證
074177,台積電元富08購29,TW20Z0741773,2020/10/21,上市,,上市認購(售)權證
074178,順德元富07購02,TW20Z0741781,2020/10/21,上市,,上市認購(售)權證
074179,強茂元富07購02,TW20Z0741799,2020/10/21,上市,,上市認購(售)權證
074180,大立光元富07購05,TW20Z0741807,2020/10/21,上市,,上市認購(售)權證
074181,聯陽元富07購01,TW20Z0741815,2020/10/21,上市,,上市認購(售)權證
074182,智易元富08購01,TW20Z0741823,2020/10/21,上市,,上市認購(售)權證
074184,啟碁元富0A購01,TW20Z0741849,2020/10/21,上市,,上市認購(售)權證
074185,南電元富08購02,TW20Z0741856,2020/10/21,上市,,上市認購(售)權證
074186,百和元富06購01,TW20Z0741864,2020/10/21,上市,,上市認購(售)權證
074187,世紀鋼元富07購02,TW20Z0741872,2020/10/21,上市,,上市認購(售)權證
074188,滬深2X國泰07購01,TW20Z0741880,2020/10/21,上市,,上市認購(售)權證
074189,為升國泰05購01,TW20Z0741898,2020/10/21,上市,,上市認購(售)權證
074190,可成國泰06購01,TW20Z0741906,2020/10/21,上市,,上市認購(售)權證
074191,彩晶國泰08購01,TW20Z0741914,2020/10/21,上市,,上市認購(售)權證
074192,啟碁國泰06購01,TW20Z0741922,2020/10/21,上市,,上市認購(售)權證
074193,台積電富邦08購02,TW20Z0741930,2020/10/21,上市,,上市認購(售)權證
074194,技嘉富邦07購01,TW20Z0741948,2020/10/21,上市,,上市認購(售)權證
074199,奇力新中信05購01,TW20Z0741997,2020/10/22,上市,,上市認購(售)權證
074203,鴻海兆豐05購02,TW20Z0742037,2020/10/22,上市,,上市認購(售)權證
074206,世紀鋼兆豐05購01,TW20Z0742060,2020/10/22,上市,,上市認購(售)權證
074211,聯電元大05購02,TW20Z0742110,2020/10/22,上市,,上市認購(售)權證
074225,松翰元大05購01,TW20Z0742250,2020/10/22,上市,,上市認購(售)權證
074229,T50正2康和06購01,TW20Z0742292,2020/10/22,上市,,上市認購(售)權證
074234,鴻海凱基07購01,TW20Z0742342,2020/10/22,上市,,上市認購(售)權證
074235,國巨凱基06購03,TW20Z0742359,2020/10/22,上市,,上市認購(售)權證
074240,可成凱基06購01,TW20Z0742409,2020/10/22,上市,,上市認購(售)權證
074242,智易凱基05購02,TW20Z0742425,2020/10/22,上市,,上市認購(售)權證
074243,日月光凱基05購01,TW20Z0742433,2020/10/22,上市,,上市認購(售)權證
074244,臻鼎凱基05購01,TW20Z0742441,2020/10/22,上市,,上市認購(售)權證
074245,松翰凱基05購01,TW20Z0742458,2020/10/22,上市,,上市認購(售)權證
074248,國揚國票05購01,TW20Z0742482,2020/10/22,上市,,上市認購(售)權證
074249,華擎國票05購01,TW20Z0742490,2020/10/22,上市,,上市認購(售)權證
074250,啟碁國票05購01,TW20Z0742508,2020/10/22,上市,,上市認購(售)權證
074255,華通統一06購01,TW20Z0742557,2020/10/22,上市,,上市認購(售)權證
074256,國巨統一06購03,TW20Z0742565,2020/10/22,上市,,上市認購(售)權證
074257,聯茂統一06購01,TW20Z0742573,2020/10/22,上市,,上市認購(售)權證
074258,晶碩統一06購01,TW20Z0742581,2020/10/22,上市,,上市認購(售)權證
074260,台積電元富08購30,TW20Z0742607,2020/10/22,上市,,上市認購(售)權證
074276,鴻海國泰06購02,TW20Z0742763,2020/10/22,上市,,上市認購(售)權證
074278,為升群益05購02,TW20Z0742789,2020/10/22,上市,,上市認購(售)權證
074281,台積電群益05購05,TW20Z0742813,2020/10/22,上市,,上市認購(售)權證
074283,智易群益05購01,TW20Z0742839,2020/10/22,上市,,上市認購(售)權證
074292,台積電兆豐05購04,TW20Z0742920,2020/10/23,上市,,上市認購(售)權證
074293,台積電兆豐05購05,TW20Z0742938,2020/10/23,上市,,上市認購(售)權證
074297,華擎兆豐05購01,TW20Z0742979,2020/10/23,上市,,上市認購(售)權證
074299,中磊兆豐05購01,TW20Z0742995,2020/10/23,上市,,上市認購(售)權證
074300,台表科兆豐05購02,TW20Z0743001,2020/10/23,上市,,上市認購(售)權證
074301,智邦中信05購01,TW20Z0743019,2020/10/23,上市,,上市認購(售)權證
074307,友達凱基07購01,TW20Z0743076,2020/10/23,上市,,上市認購(售)權證
074310,大立光凱基05購06,TW20Z0743100,2020/10/23,上市,,上市認購(售)權證
074311,大立光凱基08購01,TW20Z0743118,2020/10/23,上市,,上市認購(售)權證
074313,群創凱基07購01,TW20Z0743134,2020/10/23,上市,,上市認購(售)權證
074314,欣陸凱基05購01,TW20Z0743142,2020/10/23,上市,,上市認購(售)權證
074315,台郡凱基05購01,TW20Z0743159,2020/10/23,上市,,上市認購(售)權證
074332,康舒元大05購01,TW20Z0743324,2020/10/23,上市,,上市認購(售)權證
074335,世紀鋼元大07購02,TW20Z0743357,2020/10/23,上市,,上市認購(售)權證
074341,臻鼎群益05購01,TW20Z0743415,2020/10/23,上市,,上市認購(售)權證
074344,聯電統一07購01,TW20Z0743449,2020/10/23,上市,,上市認購(售)權證
074345,華通統一06購02,TW20Z0743456,2020/10/23,上市,,上市認購(售)權證
074346,鴻海統一06購01,TW20Z0743464,2020/10/23,上市,,上市認購(售)權證
074347,鴻海統一08購01,TW20Z0743472,2020/10/23,上市,,上市認購(售)權證
074348,國巨統一05購03,TW20Z0743480,2020/10/23,上市,,上市認購(售)權證
074349,台積電統一07購02,TW20Z0743498,2020/10/23,上市,,上市認購(售)權證
074350,聯發科統一07購01,TW20Z0743506,2020/10/23,上市,,上市認購(售)權證
074351,聯發科統一07購02,TW20Z0743514,2020/10/23,上市,,上市認購(售)權證
074352,大立光統一07購02,TW20Z0743522,2020/10/23,上市,,上市認購(售)權證
074354,創意統一07購01,TW20Z0743548,2020/10/23,上市,,上市認購(售)權證
074356,為升元富0A購02,TW20Z0743563,2020/10/23,上市,,上市認購(售)權證
074357,鴻海元富08購11,TW20Z0743571,2020/10/23,上市,,上市認購(售)權證
074358,順德元富07購03,TW20Z0743589,2020/10/23,上市,,上市認購(售)權證
074359,順德元富07購04,TW20Z0743597,2020/10/23,上市,,上市認購(售)權證
074360,嘉聯益元富08購01,TW20Z0743605,2020/10/23,上市,,上市認購(售)權證
074361,正崴國票05購01,TW20Z0743613,2020/10/23,上市,,上市認購(售)權證
074362,強茂國票06購01,TW20Z0743621,2020/10/23,上市,,上市認購(售)權證
074364,富邦金國票05購02,TW20Z0743647,2020/10/23,上市,,上市認購(售)權證
074365,新光金國票05購03,TW20Z0743654,2020/10/23,上市,,上市認購(售)權證
074366,中信金國票06購01,TW20Z0743662,2020/10/23,上市,,上市認購(售)權證
074367,晶豪科國票05購01,TW20Z0743670,2020/10/23,上市,,上市認購(售)權證
074368,亞光國票05購01,TW20Z0743688,2020/10/23,上市,,上市認購(售)權證
074369,信邦國票05購01,TW20Z0743696,2020/10/23,上市,,上市認購(售)權證
074370,聯詠國票05購01,TW20Z0743704,2020/10/23,上市,,上市認購(售)權證
074371,和鑫國票05購01,TW20Z0743712,2020/10/23,上市,,上市認購(售)權證
074372,和鑫國票05購02,TW20Z0743720,2020/10/23,上市,,上市認購(售)權證
074374,玉晶光國票07購04,TW20Z0743746,2020/10/23,上市,,上市認購(售)權證
074375,京鼎國票05購01,TW20Z0743753,2020/10/23,上市,,上市認購(售)權證
074376,群創國票05購02,TW20Z0743761,2020/10/23,上市,,上市認購(售)權證
074377,精成科國票05購01,TW20Z0743779,2020/10/23,上市,,上市認購(售)權證
074378,樺漢國票05購01,TW20Z0743787,2020/10/23,上市,,上市認購(售)權證
074379,鈺齊國票05購01,TW20Z0743795,2020/10/23,上市,,上市認購(售)權證
074380,美利達國票05購01,TW20Z0743803,2020/10/23,上市,,上市認購(售)權證
074381,金像電國泰06購01,TW20Z0743811,2020/10/23,上市,,上市認購(售)權證
074382,義隆國泰06購01,TW20Z0743829,2020/10/23,上市,,上市認購(售)權證
074387,晶碩群益05購01,TW20Z0743878,2020/10/26,上市,,上市認購(售)權證
074390,聯陽兆豐05購01,TW20Z0743902,2020/10/26,上市,,上市認購(售)權證
074392,日月光兆豐05購01,TW20Z0743928,2020/10/26,上市,,上市認購(售)權證
074394,玉晶光國票07購05,TW20Z0743944,2020/10/26,上市,,上市認購(售)權證
074395,合勤控國票05購02,TW20Z0743951,2020/10/26,上市,,上市認購(售)權證
074396,康控國票05購01,TW20Z0743969,2020/10/26,上市,,上市認購(售)權證
074397,祥碩國票06購03,TW20Z0743977,2020/10/26,上市,,上市認購(售)權證
074398,T50正2元大07購02,TW20Z0743985,2020/10/26,上市,,上市認購(售)權證
074403,華通元大07購01,TW20Z0744033,2020/10/26,上市,,上市認購(售)權證
074404,鴻海元大06購01,TW20Z0744041,2020/10/26,上市,,上市認購(售)權證
074405,金像電元大06購01,TW20Z0744058,2020/10/26,上市,,上市認購(售)權證
074411,欣興元大07購01,TW20Z0744116,2020/10/26,上市,,上市認購(售)權證
074419,GIS元大06購01,TW20Z0744199,2020/10/26,上市,,上市認購(售)權證
074423,世紀鋼元大07購03,TW20Z0744231,2020/10/26,上市,,上市認購(售)權證
074429,台積電凱基05購03,TW20Z0744298,2020/10/26,上市,,上市認購(售)權證
074434,可成凱基06購02,TW20Z0744348,2020/10/26,上市,,上市認購(售)權證
074435,美食凱基05購01,TW20Z0744355,2020/10/26,上市,,上市認購(售)權證
074439,合勤控凱基05購01,TW20Z0744397,2020/10/26,上市,,上市認購(售)權證
074441,彩晶凱基06購01,TW20Z0744413,2020/10/26,上市,,上市認購(售)權證
074442,緯穎凱基05購01,TW20Z0744421,2020/10/26,上市,,上市認購(售)權證
074443,鈺齊凱基05購01,TW20Z0744439,2020/10/26,上市,,上市認購(售)權證
074444,亞德客統一05購01,TW20Z0744447,2020/10/26,上市,,上市認購(售)權證
074445,鴻海統一05購06,TW20Z0744454,2020/10/26,上市,,上市認購(售)權證
074446,精元統一06購04,TW20Z0744462,2020/10/26,上市,,上市認購(售)權證
074447,聯發科統一06購02,TW20Z0744470,2020/10/26,上市,,上市認購(售)權證
074448,奇力新統一06購01,TW20Z0744488,2020/10/26,上市,,上市認購(售)權證
074449,聯詠統一05購01,TW20Z0744496,2020/10/26,上市,,上市認購(售)權證
074450,玉晶光統一06購03,TW20Z0744504,2020/10/26,上市,,上市認購(售)權證
074451,群創統一06購01,TW20Z0744512,2020/10/26,上市,,上市認購(售)權證
074452,智易統一06購01,TW20Z0744520,2020/10/26,上市,,上市認購(售)權證
074453,祥碩統一06購03,TW20Z0744538,2020/10/26,上市,,上市認購(售)權證
074454,祥碩統一06購04,TW20Z0744546,2020/10/26,上市,,上市認購(售)權證
074455,超眾統一05購01,TW20Z0744553,2020/10/26,上市,,上市認購(售)權證
074456,世紀鋼統一06購01,TW20Z0744561,2020/10/26,上市,,上市認購(售)權證
074457,國喬元富0A購01,TW20Z0744579,2020/10/26,上市,,上市認購(售)權證
074458,南帝元富08購02,TW20Z0744587,2020/10/26,上市,,上市認購(售)權證
074459,旺宏元富07購02,TW20Z0744595,2020/10/26,上市,,上市認購(售)權證
074460,精元元富08購05,TW20Z0744603,2020/10/26,上市,,上市認購(售)權證
074461,奇力新元富08購02,TW20Z0744611,2020/10/26,上市,,上市認購(售)權證
074462,奇力新元富0A購01,TW20Z0744629,2020/10/26,上市,,上市認購(售)權證
074463,萬海元富06購02,TW20Z0744637,2020/10/26,上市,,上市認購(售)權證
074464,華擎元富0A購01,TW20Z0744645,2020/10/26,上市,,上市認購(售)權證
074465,智易元富08購02,TW20Z0744652,2020/10/26,上市,,上市認購(售)權證
074466,智易元富08購03,TW20Z0744660,2020/10/26,上市,,上市認購(售)權證
074467,祥碩元富06購01,TW20Z0744678,2020/10/26,上市,,上市認購(售)權證
074468,祥碩元富06購02,TW20Z0744686,2020/10/26,上市,,上市認購(售)權證
074469,晶碩元富08購01,TW20Z0744694,2020/10/26,上市,,上市認購(售)權證
074470,致新元富0A購01,TW20Z0744702,2020/10/26,上市,,上市認購(售)權證
074471,華新科富邦07購01,TW20Z0744710,2020/10/26,上市,,上市認購(售)權證
074481,精成科中信05購01,TW20Z0744819,2020/10/27,上市,,上市認購(售)權證
074486,聯發科兆豐05購01,TW20Z0744868,2020/10/27,上市,,上市認購(售)權證
074488,松翰兆豐05購01,TW20Z0744884,2020/10/27,上市,,上市認購(售)權證
074491,和大統一05購01,TW20Z0744918,2020/10/27,上市,,上市認購(售)權證
074492,上銀統一06購03,TW20Z0744926,2020/10/27,上市,,上市認購(售)權證
074493,上銀統一06購04,TW20Z0744934,2020/10/27,上市,,上市認購(售)權證
074494,萬海統一06購03,TW20Z0744942,2020/10/27,上市,,上市認購(售)權證
074495,大立光統一06購09,TW20Z0744959,2020/10/27,上市,,上市認購(售)權證
074496,聯茂統一05購02,TW20Z0744967,2020/10/27,上市,,上市認購(售)權證
074497,晶碩統一06購02,TW20Z0744975,2020/10/27,上市,,上市認購(售)權證
074498,晶碩統一06購03,TW20Z0744983,2020/10/27,上市,,上市認購(售)權證
074499,南六統一06購02,TW20Z0744991,2020/10/27,上市,,上市認購(售)權證
074500,華邦電元富0A購02,TW20Z0745006,2020/10/27,上市,,上市認購(售)權證
074501,義隆元富06購01,TW20Z0745014,2020/10/27,上市,,上市認購(售)權證
074503,精成科元富08購02,TW20Z0745030,2020/10/27,上市,,上市認購(售)權證
074504,精成科元富08購03,TW20Z0745048,2020/10/27,上市,,上市認購(售)權證
074506,T50反1國票06購02,TW20Z0745063,2020/10/27,上市,,上市認購(售)權證
074507,T50反1國票07購02,TW20Z0745071,2020/10/27,上市,,上市認購(售)權證
074508,T50反1國票07購03,TW20Z0745089,2020/10/27,上市,,上市認購(售)權證
074509,T50反1國票09購02,TW20Z0745097,2020/10/27,上市,,上市認購(售)權證
074510,元黃金國票05購02,TW20Z0745105,2020/10/27,上市,,上市認購(售)權證
074511,聚陽國票05購02,TW20Z0745113,2020/10/27,上市,,上市認購(售)權證
074512,大成鋼國票05購01,TW20Z0745121,2020/10/27,上市,,上市認購(售)權證
074513,南港國票05購01,TW20Z0745139,2020/10/27,上市,,上市認購(售)權證
074514,台積電國票05購09,TW20Z0745147,2020/10/27,上市,,上市認購(售)權證
074515,台積電國票06購02,TW20Z0745154,2020/10/27,上市,,上市認購(售)權證
074516,台積電國票07購01,TW20Z0745162,2020/10/27,上市,,上市認購(售)權證
074517,精英國票05購02,TW20Z0745170,2020/10/27,上市,,上市認購(售)權證
074518,華晶科國票05購01,TW20Z0745188,2020/10/27,上市,,上市認購(售)權證
074519,致伸國票05購01,TW20Z0745196,2020/10/27,上市,,上市認購(售)權證
074520,瀚宇博國票05購01,TW20Z0745204,2020/10/27,上市,,上市認購(售)權證
074522,百和國票05購01,TW20Z0745220,2020/10/27,上市,,上市認購(售)權證
074526,為升元大05購01,TW20Z0745261,2020/10/27,上市,,上市認購(售)權證
074529,鴻海元大06購02,TW20Z0745295,2020/10/27,上市,,上市認購(售)權證
074533,南亞科元大05購01,TW20Z0745337,2020/10/27,上市,,上市認購(售)權證
074541,精成科元大05購01,TW20Z0745410,2020/10/27,上市,,上市認購(售)權證
074543,晶碩元大06購01,TW20Z0745436,2020/10/27,上市,,上市認購(售)權證
074547,愛普元大05購01,TW20Z0745477,2020/10/27,上市,,上市認購(售)權證
074548,愛普元大06購01,TW20Z0745485,2020/10/27,上市,,上市認購(售)權證
074549,申豐元大05購01,TW20Z0745493,2020/10/27,上市,,上市認購(售)權證
074550,T50反1凱基06購04,TW20Z0745501,2020/10/27,上市,,上市認購(售)權證
074552,道瓊反凱基05購02,TW20Z0745527,2020/10/27,上市,,上市認購(售)權證
074554,華通凱基05購03,TW20Z0745543,2020/10/27,上市,,上市認購(售)權證
074559,奇力新凱基05購02,TW20Z0745592,2020/10/27,上市,,上市認購(售)權證
074560,晶豪科凱基05購01,TW20Z0745600,2020/10/27,上市,,上市認購(售)權證
074561,大立光凱基06購05,TW20Z0745618,2020/10/27,上市,,上市認購(售)權證
074563,新日興凱基05購01,TW20Z0745634,2020/10/27,上市,,上市認購(售)權證
074571,T50反1國泰07購03,TW20Z0745717,2020/10/27,上市,,上市認購(售)權證
074572,聯電國泰06購02,TW20Z0745725,2020/10/27,上市,,上市認購(售)權證
074573,欣興國泰06購01,TW20Z0745733,2020/10/27,上市,,上市認購(售)權證
074574,金像電富邦06購01,TW20Z0745741,2020/10/27,上市,,上市認購(售)權證
074584,大成鋼群益05購01,TW20Z0745840,2020/10/27,上市,,上市認購(售)權證
074592,合勤控群益05購01,TW20Z0745923,2020/10/27,上市,,上市認購(售)權證
074595,和桐中信06購01,TW20Z0745956,2020/10/28,上市,,上市認購(售)權證
074596,祥碩中信05購01,TW20Z0745964,2020/10/28,上市,,上市認購(售)權證
074601,玉晶光元大06購04,TW20Z0746012,2020/10/28,上市,,上市認購(售)權證
074607,立積元大05購01,TW20Z0746079,2020/10/28,上市,,上市認購(售)權證
